subject,session1,session2,label,volume1,volume2,abs_volume_diff,dice,surface_dice,hd95,label_name,volume_diff,percentage_vol_diff
sub-05,sub-05_ses-siteCOI,sub-05_ses-siteHKH,2002,2088.0,1952.0,136.0,0.5836633663366336,0.8744368693717006,2.0,Caudal Anterior Cingulate R,136.0,0.06967213114754098
sub-05,sub-05_ses-siteCOI,sub-05_ses-siteHKH,2006,1524.0,1375.0,149.0,0.5629527423249396,0.7833664780951757,2.23606797749979,Entorhinal Cortex R,149.0,0.10836363636363637
sub-05,sub-05_ses-siteCOI,sub-05_ses-siteHKH,2007,9243.0,8957.0,286.0,0.6775824175824176,0.925127245269165,1.4142135623730951,Fusiform Gyrus R,286.0,0.03193033381712627
sub-05,sub-05_ses-siteCOI,sub-05_ses-siteHKH,2008,16004.0,15024.0,980.0,0.4245842464870439,0.7870253529951337,2.8284271247461903,Inferior Parietal R,980.0,0.06522896698615549
sub-05,sub-05_ses-siteCOI,sub-05_ses-siteHKH,2012,8488.0,8334.0,154.0,0.4022113898466294,0.7155672120851401,3.1622776601683795,Lateral Orbitofrontal R,154.0,0.018478521718262537
sub-05,sub-05_ses-siteCOI,sub-05_ses-siteHKH,2014,4288.0,4357.0,69.0,0.4490456911509543,0.7659201116544769,2.449489742783178,Medial Orbitofrontal R,-69.0,-0.015836584806059217
sub-05,sub-05_ses-siteCOI,sub-05_ses-siteHKH,2028,25984.0,25538.0,446.0,0.5650013586429098,0.8548348711208777,2.0,Superior Frontal R,446.0,0.01746417103923565
sub-05,sub-05_ses-siteCOI,sub-05_ses-siteHKH,2030,16950.0,16147.0,803.0,0.5899024080732392,0.8505094310122112,2.23606797749979,Superior Temporal R,803.0,0.049730600111475814
sub-05,sub-05_ses-siteCOI,sub-05_ses-siteHKH,2035,6789.0,6723.0,66.0,0.6144168146832445,0.7753466979610099,2.23606797749979,Insula R,66.0,0.009817045961624275
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,1002,3307.0,2956.0,351.0,0.7513970940443877,0.9752243970280274,1.0,Caudal Anterior Cingulate L,351.0,0.11874154262516914
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,1006,1394.0,1548.0,154.0,0.6410605030591434,0.8574641887588106,2.0,Entorhinal Cortex L,-154.0,-0.09948320413436693
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,1007,8113.0,6778.0,1335.0,0.5833053522261769,0.8418745457049993,3.0,Fusiform Gyrus L,1335.0,0.19696075538506935
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,1008,14562.0,13843.0,719.0,0.5927829607463475,0.8896393248867815,1.7320508075688772,Inferior Parietal L,719.0,0.0519396084663729
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,1012,9144.0,8958.0,186.0,0.6409236548447685,0.8808490799473602,2.0,Lateral Orbitofrontal L,186.0,0.020763563295378432
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,1014,4235.0,4061.0,174.0,0.5602700096432015,0.8659153443700395,2.0,Medial Orbitofrontal L,174.0,0.042846589509972915
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,1028,25652.0,24651.0,1001.0,0.748225751943224,0.9595112694308304,1.0,Superior Frontal L,1001.0,0.04060687193217314
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,1030,17769.0,17553.0,216.0,0.5990600758733934,0.8709888357982124,2.0,Superior Temporal L,216.0,0.012305588788241326
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,1035,6347.0,5710.0,637.0,0.6867379945260015,0.87077505627518,1.7320508075688772,Insula L,637.0,0.1115586690017513
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,2002,1952.0,2031.0,79.0,0.7702736630680391,0.970484031820578,1.0,Caudal Anterior Cingulate R,-79.0,-0.038897095027080254
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,2006,1375.0,1458.0,83.0,0.7243205082950935,0.912237791653846,1.7320508075688772,Entorhinal Cortex R,-83.0,-0.05692729766803841
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,2007,8957.0,6936.0,2021.0,0.6298370351727175,0.910057895272341,1.7320508075688772,Fusiform Gyrus R,2021.0,0.29137831603229525
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,2008,15024.0,13979.0,1045.0,0.6013860635106714,0.9084408387250638,1.7320508075688772,Inferior Parietal R,1045.0,0.0747549896272981
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,2012,8334.0,8042.0,292.0,0.5585002442598925,0.8376606703740385,2.0,Lateral Orbitofrontal R,292.0,0.03630937577716986
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,2014,4357.0,3837.0,520.0,0.4605809128630705,0.825640632917154,2.23606797749979,Medial Orbitofrontal R,520.0,0.13552254365389627
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,2028,25538.0,24357.0,1181.0,0.7348632127467682,0.9454085812042508,1.4142135623730951,Superior Frontal R,1181.0,0.0484870879008088
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,2030,16147.0,16353.0,206.0,0.5575384615384615,0.8154938884313442,2.449489742783178,Superior Temporal R,-206.0,-0.012597076988931694
sub-05,sub-05_ses-siteHKH,sub-05_ses-siteHUH,2035,6723.0,5966.0,757.0,0.6446528489242651,0.8205685517223118,2.23606797749979,Insula R,757.0,0.12688568555145827
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,1002,2956.0,3146.0,190.0,0.5545722713864307,0.8048468707645609,3.1622776601683795,Caudal Anterior Cingulate L,-190.0,-0.06039415130324221
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,1006,1548.0,1438.0,110.0,0.5579370395177495,0.7975440838914736,2.23606797749979,Entorhinal Cortex L,110.0,0.07649513212795549
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,1007,6778.0,7937.0,1159.0,0.6370370370370371,0.8748622588141559,2.23606797749979,Fusiform Gyrus L,-1159.0,-0.1460249464533199
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,1008,13843.0,13862.0,19.0,0.5007760332070024,0.8484796752550079,2.0,Inferior Parietal L,-19.0,-0.0013706535853412207
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,1012,8958.0,8796.0,162.0,0.307648980511434,0.5640085046168493,4.47213595499958,Lateral Orbitofrontal L,162.0,0.018417462482946793
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,1014,4061.0,4018.0,43.0,0.350538432974378,0.6809863391695492,4.123105625617661,Medial Orbitofrontal L,43.0,0.010701841712294675
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,1028,24651.0,25695.0,1044.0,0.4530250665395463,0.7420964050315813,3.1622776601683795,Superior Frontal L,-1044.0,-0.040630472854640984
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,1030,17553.0,17454.0,99.0,0.531322306967178,0.8197053024324471,2.449489742783178,Superior Temporal L,99.0,0.005672052251632863
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,1035,5710.0,6190.0,480.0,0.5615126050420168,0.7587859079203956,2.8284271247461903,Insula L,-480.0,-0.07754442649434572
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,2002,2031.0,2092.0,61.0,0.5641523162745573,0.8016973001367678,3.0,Caudal Anterior Cingulate R,-61.0,-0.029158699808795412
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,2006,1458.0,1420.0,38.0,0.4746351633078526,0.6383852701279692,4.123105625617661,Entorhinal Cortex R,38.0,0.02676056338028169
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,2007,6936.0,8376.0,1440.0,0.5194618599791013,0.8334231327840237,2.23606797749979,Fusiform Gyrus R,-1440.0,-0.17191977077363896
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,2008,13979.0,14353.0,374.0,0.3913595933926302,0.7292855206977649,3.605551275463989,Inferior Parietal R,-374.0,-0.02605727025708911
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,2012,8042.0,8220.0,178.0,0.275980814167999,0.5797422542137568,4.242640687119285,Lateral Orbitofrontal R,-178.0,-0.02165450121654501
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,2014,3837.0,4213.0,376.0,0.3649689440993788,0.7043487201282227,4.0,Medial Orbitofrontal R,-376.0,-0.08924756705435556
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,2028,24357.0,24883.0,526.0,0.4687652315190901,0.7609376749689177,3.0,Superior Frontal R,-526.0,-0.021138930193304664
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,2030,16353.0,16323.0,30.0,0.514506059493206,0.7686696737802288,2.8284271247461903,Superior Temporal R,30.0,0.001837897445322551
sub-05,sub-05_ses-siteHUH,sub-05_ses-siteKPM,2035,5966.0,6475.0,509.0,0.5377381239450205,0.7503204759893354,3.0,Insula R,-509.0,-0.07861003861003861
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,1002,3146.0,3382.0,236.0,0.6415441176470589,0.8806582889632941,2.449489742783178,Caudal Anterior Cingulate L,-236.0,-0.06978119455943228
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,1006,1438.0,1456.0,18.0,0.6316516931582584,0.8534803800776529,2.23606797749979,Entorhinal Cortex L,-18.0,-0.012362637362637362
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,1007,7937.0,7751.0,186.0,0.7287098419173891,0.9594829610753252,1.0,Fusiform Gyrus L,186.0,0.023996903625338666
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,1008,13862.0,13189.0,673.0,0.5636760193708181,0.9098446004146074,1.4142135623730951,Inferior Parietal L,673.0,0.05102737129426037
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,1012,8796.0,8670.0,126.0,0.4880338944234513,0.7541804078517872,2.8284271247461903,Lateral Orbitofrontal L,126.0,0.01453287197231834
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,1014,4018.0,3998.0,20.0,0.4530938123752495,0.8021333609281863,2.8284271247461903,Medial Orbitofrontal L,20.0,0.0050025012506253125
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,1028,25695.0,25757.0,62.0,0.5766539687475706,0.8623339242106359,1.7320508075688772,Superior Frontal L,-62.0,-0.002407112629576426
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,1030,17454.0,17320.0,134.0,0.7008684649450739,0.9265226150279444,1.4142135623730951,Superior Temporal L,134.0,0.0077367205542725175
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,1035,6190.0,6179.0,11.0,0.7198641765704584,0.9085222624291912,1.4142135623730951,Insula L,11.0,0.0017802233371095647
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,2002,2092.0,2109.0,17.0,0.6365151154487027,0.9124712064438284,1.7320508075688772,Caudal Anterior Cingulate R,-17.0,-0.008060692271218587
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,2006,1420.0,1424.0,4.0,0.6054852320675106,0.8406409518039938,1.7320508075688772,Entorhinal Cortex R,-4.0,-0.0028089887640449437
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,2007,8376.0,7916.0,460.0,0.6944512644242573,0.9432521510671944,1.4142135623730951,Fusiform Gyrus R,460.0,0.05811015664477009
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,2008,14353.0,14157.0,196.0,0.7562960364784286,0.9790335329793052,1.0,Inferior Parietal R,196.0,0.01384474111746839
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,2012,8220.0,8537.0,317.0,0.3900459509458733,0.7110136087247262,3.0,Lateral Orbitofrontal R,-317.0,-0.037132482136581935
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,2014,4213.0,4279.0,66.0,0.458078191238813,0.7744348743680393,2.8284271247461903,Medial Orbitofrontal R,-66.0,-0.015424164524421594
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,2028,24883.0,25235.0,352.0,0.5825451933437088,0.8658127451813762,2.0,Superior Frontal R,-352.0,-0.01394888052308302
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,2030,16323.0,16391.0,68.0,0.6150272054777771,0.8674824550427259,1.7320508075688772,Superior Temporal R,-68.0,-0.004148618144103471
sub-05,sub-05_ses-siteKPM,sub-05_ses-siteKUT,2035,6475.0,6431.0,44.0,0.7249341391600805,0.906436505188148,1.4142135623730951,Insula R,44.0,0.006841859741875292
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,1002,3382.0,2960.0,422.0,0.5020498265531378,0.8029711195416758,3.0,Caudal Anterior Cingulate L,422.0,0.14256756756756755
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,1006,1456.0,1575.0,119.0,0.6294952161002969,0.8238339357808814,2.23606797749979,Entorhinal Cortex L,-119.0,-0.07555555555555556
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,1007,7751.0,8806.0,1055.0,0.6640091804070786,0.8997422789781413,1.7320508075688772,Fusiform Gyrus L,-1055.0,-0.11980467862820804
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,1008,13189.0,15589.0,2400.0,0.4509694905830843,0.7940688158856414,3.605551275463989,Inferior Parietal L,-2400.0,-0.15395471165565464
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,1012,8670.0,9589.0,919.0,0.4741771181335232,0.7801327595816502,3.0,Lateral Orbitofrontal L,-919.0,-0.09583898216706643
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,1014,3998.0,4392.0,394.0,0.4641239570917759,0.7906480791703878,3.0,Medial Orbitofrontal L,-394.0,-0.08970856102003642
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,1028,25757.0,26031.0,274.0,0.4500656522746582,0.7486477088612967,3.1622776601683795,Superior Frontal L,-274.0,-0.010525911413314893
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,1030,17320.0,19089.0,1769.0,0.6826334148150183,0.9065353887268942,1.4142135623730951,Superior Temporal L,-1769.0,-0.09267117187909267
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,1035,6179.0,6678.0,499.0,0.6399626662518473,0.8368339352816176,2.0,Insula L,-499.0,-0.07472297094938604
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,2002,2109.0,2051.0,58.0,0.4576923076923077,0.7304058154359545,3.1622776601683795,Caudal Anterior Cingulate R,58.0,0.028278888347147733
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,2006,1424.0,1508.0,84.0,0.6384720327421555,0.8179788799389631,2.8284271247461903,Entorhinal Cortex R,-84.0,-0.05570291777188329
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,2007,7916.0,9613.0,1697.0,0.3985395630098693,0.710323594890893,3.0,Fusiform Gyrus R,-1697.0,-0.17653177988141058
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,2008,14157.0,16275.0,2118.0,0.3843322818086225,0.6841956983136254,5.744562646538029,Inferior Parietal R,-2118.0,-0.13013824884792627
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,2012,8537.0,9102.0,565.0,0.4386870003968479,0.7682696787633284,3.1622776601683795,Lateral Orbitofrontal R,-565.0,-0.062074269391342564
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,2014,4279.0,4698.0,419.0,0.5061824663027737,0.8032399238666292,3.0,Medial Orbitofrontal R,-419.0,-0.08918688803746275
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,2028,25235.0,25216.0,19.0,0.4350756179263047,0.7248068132158738,3.605551275463989,Superior Frontal R,19.0,0.000753489847715736
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,2030,16391.0,17387.0,996.0,0.4511220320918941,0.7002780682060299,3.605551275463989,Superior Temporal R,-996.0,-0.05728417783401392
sub-05,sub-05_ses-siteKUT,sub-05_ses-siteSWA,2035,6431.0,6789.0,358.0,0.5139183055975795,0.6885845772607078,3.0,Insula R,-358.0,-0.0527323611724849
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,1002,2960.0,3194.0,234.0,0.5872603184920377,0.8703465615367928,2.8284271247461903,Caudal Anterior Cingulate L,-234.0,-0.07326236693800876
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,1006,1575.0,1422.0,153.0,0.6346346346346347,0.839923954950497,2.23606797749979,Entorhinal Cortex L,153.0,0.10759493670886076
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,1007,8806.0,7952.0,854.0,0.7363647213271274,0.9396987188778004,1.4142135623730951,Fusiform Gyrus L,854.0,0.1073943661971831
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,1008,15589.0,14680.0,909.0,0.4741484687303842,0.8179441695855513,2.8284271247461903,Inferior Parietal L,909.0,0.061920980926430516
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,1012,9589.0,9070.0,519.0,0.4462189827965057,0.7520341044714244,3.0,Lateral Orbitofrontal L,519.0,0.057221609702315324
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,1014,4392.0,4148.0,244.0,0.389695550351288,0.74265572653382,3.0,Medial Orbitofrontal L,244.0,0.058823529411764705
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,1028,26031.0,24826.0,1205.0,0.4940912755372908,0.7947288970993589,2.8284271247461903,Superior Frontal L,1205.0,0.048537823249818736
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,1030,19089.0,19405.0,316.0,0.6875357198524445,0.904264518897154,2.0,Superior Temporal L,-316.0,-0.01628446276732801
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,1035,6678.0,6315.0,363.0,0.6588162856922959,0.85128217622656,2.0,Insula L,363.0,0.057482185273159146
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,2002,2051.0,1923.0,128.0,0.4841469552088576,0.7657634771611106,3.1622776601683795,Caudal Anterior Cingulate R,128.0,0.06656266250650027
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,2006,1508.0,1527.0,19.0,0.6161449752883031,0.7740772651052699,3.0,Entorhinal Cortex R,-19.0,-0.012442698100851343
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,2007,9613.0,8481.0,1132.0,0.5207251022438377,0.8261774756815154,2.0,Fusiform Gyrus R,1132.0,0.13347482608182998
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,2008,16275.0,15516.0,759.0,0.3981630021075147,0.7149161301830758,4.242640687119285,Inferior Parietal R,759.0,0.04891724671307038
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,2012,9102.0,8566.0,536.0,0.4281186325560335,0.7454046512738401,3.1622776601683795,Lateral Orbitofrontal R,536.0,0.06257296287648845
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,2014,4698.0,4085.0,613.0,0.4754639644768302,0.8043475924489241,2.449489742783178,Medial Orbitofrontal R,613.0,0.15006119951040392
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,2028,25216.0,23803.0,1413.0,0.4843836063567188,0.7881338494915289,2.8284271247461903,Superior Frontal R,1413.0,0.059362265260681425
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,2030,17387.0,16475.0,912.0,0.5107199810997578,0.7598064310613422,3.0,Superior Temporal R,912.0,0.055356600910470406
sub-05,sub-05_ses-siteSWA,sub-05_ses-siteUTO,2035,6789.0,6438.0,351.0,0.552506237242005,0.7386402817214516,3.0,Insula R,351.0,0.054520037278657965
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,1002,3194.0,3255.0,61.0,0.6556055202356954,0.8993296392638667,2.0,Caudal Anterior Cingulate L,-61.0,-0.018740399385560675
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,1006,1422.0,1566.0,144.0,0.5140562248995983,0.7465947254690208,2.23606797749979,Entorhinal Cortex L,-144.0,-0.09195402298850575
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,1007,7952.0,8094.0,142.0,0.7120777763928705,0.9380220902017516,1.4142135623730951,Fusiform Gyrus L,-142.0,-0.017543859649122806
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,1008,14680.0,14513.0,167.0,0.6065837700818689,0.9267239521093902,1.4142135623730951,Inferior Parietal L,167.0,0.011506924826018053
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,1012,9070.0,9183.0,113.0,0.5407330301868186,0.8289995100518234,2.23606797749979,Lateral Orbitofrontal L,-113.0,-0.012305346836545791
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,1014,4148.0,4224.0,76.0,0.3879598662207358,0.7647420205650524,3.0,Medial Orbitofrontal L,-76.0,-0.017992424242424244
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,1028,24826.0,26012.0,1186.0,0.6370038160431174,0.8822386325924229,2.0,Superior Frontal L,-1186.0,-0.04559434107335076
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,1030,19405.0,18191.0,1214.0,0.5800617086924141,0.862897253607994,2.23606797749979,Superior Temporal L,1214.0,0.06673629816942445
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,1035,6315.0,6303.0,12.0,0.6600095102234903,0.8645429822611604,1.4142135623730951,Insula L,12.0,0.0019038553069966682
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,2002,1923.0,2075.0,152.0,0.5592796398199099,0.8468949941533298,2.23606797749979,Caudal Anterior Cingulate R,-152.0,-0.07325301204819278
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,2006,1527.0,1352.0,175.0,0.5863146926015977,0.8303538094714614,2.23606797749979,Entorhinal Cortex R,175.0,0.1294378698224852
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,2007,8481.0,8862.0,381.0,0.7242114974341233,0.9550150660138104,1.0,Fusiform Gyrus R,-381.0,-0.04299255247122546
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,2008,15516.0,15086.0,430.0,0.5813999085027123,0.905680097970208,1.4142135623730951,Inferior Parietal R,430.0,0.02850324804454461
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,2012,8566.0,8629.0,63.0,0.545623727827857,0.8374651188200523,2.0,Lateral Orbitofrontal R,-63.0,-0.0073009618727546645
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,2014,4085.0,4335.0,250.0,0.3517814726840855,0.7456658282359142,3.0,Medial Orbitofrontal R,-250.0,-0.05767012687427912
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,2028,23803.0,25958.0,2155.0,0.6739012479652741,0.9042246758629492,2.0,Superior Frontal R,-2155.0,-0.08301872255181447
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,2030,16475.0,16762.0,287.0,0.6323073682943707,0.8778134190870323,1.4142135623730951,Superior Temporal R,-287.0,-0.01712206180646701
sub-05,sub-05_ses-siteUTO,sub-05_ses-siteYC1,2035,6438.0,6604.0,166.0,0.7451311148596841,0.9261694945462824,1.4142135623730951,Insula R,-166.0,-0.025136281041792854
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,1002,3255.0,3249.0,6.0,0.7386223862238622,0.9203915131833472,2.0,Caudal Anterior Cingulate L,6.0,0.0018467220683287165
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,1006,1566.0,1571.0,5.0,0.7185208798214855,0.9525541392167692,1.4142135623730951,Entorhinal Cortex L,-5.0,-0.003182686187141948
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,1007,8094.0,8344.0,250.0,0.7200389341769071,0.9435998347172214,1.4142135623730951,Fusiform Gyrus L,-250.0,-0.02996164908916587
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,1008,14513.0,14693.0,180.0,0.48770800520441,0.8351020060304191,2.23606797749979,Inferior Parietal L,-180.0,-0.012250731640917443
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,1012,9183.0,9347.0,164.0,0.5236913113869401,0.8031580715389838,2.23606797749979,Lateral Orbitofrontal L,-164.0,-0.017545736599978604
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,1014,4224.0,4310.0,86.0,0.6177642371689712,0.9170092212084738,1.4142135623730951,Medial Orbitofrontal L,-86.0,-0.019953596287703015
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,1028,26012.0,26282.0,270.0,0.5491643400772556,0.8417788037844894,2.0,Superior Frontal L,-270.0,-0.010273190776957614
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,1030,18191.0,19440.0,1249.0,0.630703409423082,0.8771505042752772,2.0,Superior Temporal L,-1249.0,-0.06424897119341563
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,1035,6303.0,6456.0,153.0,0.6495806881417039,0.8452489728304085,2.0,Insula L,-153.0,-0.023698884758364312
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,2002,2075.0,2155.0,80.0,0.6936170212765957,0.9255471838948476,2.0,Caudal Anterior Cingulate R,-80.0,-0.037122969837587005
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,2006,1352.0,1476.0,124.0,0.7828854314002829,0.9785168970570643,1.0,Entorhinal Cortex R,-124.0,-0.08401084010840108
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,2007,8862.0,8974.0,112.0,0.7910966584435972,0.981872325876971,1.0,Fusiform Gyrus R,-112.0,-0.0124804992199688
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,2008,15086.0,15057.0,29.0,0.632783730882792,0.9099377003063488,1.4142135623730951,Inferior Parietal R,29.0,0.0019260144783157336
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,2012,8629.0,9013.0,384.0,0.5556059403695726,0.8575900835782911,1.7320508075688772,Lateral Orbitofrontal R,-384.0,-0.04260512592921336
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,2014,4335.0,4427.0,92.0,0.5704177128509472,0.89157840104476,1.7320508075688772,Medial Orbitofrontal R,-92.0,-0.020781567653038176
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,2028,25958.0,25679.0,279.0,0.5921722795669772,0.8714547391156839,1.7320508075688772,Superior Frontal R,279.0,0.010864909069667823
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,2030,16762.0,16701.0,61.0,0.8069808445148373,0.9730602494362584,1.0,Superior Temporal R,61.0,0.003652475899646728
sub-05,sub-05_ses-siteYC1,sub-05_ses-siteYC2,2035,6604.0,6622.0,18.0,0.7710570089218206,0.9443956030636113,1.4142135623730951,Insula R,-18.0,-0.002718212020537602
sub-06,sub-06_ses-siteATV,sub-06_ses-siteCOI,1002,3360.0,2843.0,517.0,0.4897630178945671,0.7377770688567004,7.0,Caudal Anterior Cingulate L,517.0,0.18185015828350334
sub-06,sub-06_ses-siteATV,sub-06_ses-siteCOI,1006,1809.0,1704.0,105.0,0.5687446626814688,0.7775024492848982,2.0,Entorhinal Cortex L,105.0,0.061619718309859156
sub-06,sub-06_ses-siteATV,sub-06_ses-siteCOI,1007,10372.0,10796.0,424.0,0.5851284958427816,0.8718350057822647,2.0,Fusiform Gyrus L,-424.0,-0.039273805113004816
sub-06,sub-06_ses-siteATV,sub-06_ses-siteCOI,1008,13309.0,14588.0,1279.0,0.673835896332939,0.9303185819183232,1.4142135623730951,Inferior Parietal L,-1279.0,-0.08767480120647107
